TIME	HEAVE	PITCH_QTM	VBM_4	PITCH_SBG	PITCH
4.4068e+01	3.8480e-02	-8.4360e-02	4.7306e+02	-9.2181e-02	-8.4360e-02
4.4075e+01	3.8770e-02	-8.2525e-02	4.8890e+02	-9.1181e-02	-8.2525e-02
4.4082e+01	3.8875e-02	-8.0818e-02	4.9690e+02	-9.0181e-02	-8.0818e-02
4.4088e+01	3.8655e-02	-7.9222e-02	4.9455e+02	-8.7981e-02	-7.9222e-02
4.4095e+01	3.9022e-02	-7.6662e-02	4.8063e+02	-8.6781e-02	-7.6662e-02
4.4102e+01	3.9276e-02	-7.4305e-02	4.6244e+02	-8.5681e-02	-7.4305e-02
4.4108e+01	3.8772e-02	-7.3127e-02	4.4611e+02	-8.3181e-02	-7.3127e-02
4.4115e+01	3.8593e-02	-7.1521e-02	4.3952e+02	-8.1981e-02	-7.1521e-02
4.4122e+01	3.8772e-02	-6.9057e-02	4.4534e+02	-8.0581e-02	-6.9057e-02
4.4128e+01	3.8850e-02	-6.6266e-02	4.5914e+02	-7.7881e-02	-6.6266e-02
4.4135e+01	3.8700e-02	-6.3931e-02	4.7845e+02	-7.6481e-02	-6.3931e-02
4.4142e+01	3.8436e-02	-6.1778e-02	4.9932e+02	-7.5081e-02	-6.1778e-02
4.4148e+01	3.8178e-02	-5.9368e-02	5.1451e+02	-7.1981e-02	-5.9368e-02
4.4155e+01	3.7872e-02	-5.6991e-02	5.1787e+02	-7.0481e-02	-5.6991e-02
4.4162e+01	3.7535e-02	-5.4617e-02	5.1210e+02	-6.8881e-02	-5.4617e-02
4.4168e+01	3.7142e-02	-5.2199e-02	5.0000e+02	-6.5581e-02	-5.2199e-02
4.4175e+01	3.6547e-02	-4.9967e-02	4.8599e+02	-6.3881e-02	-4.9967e-02
4.4182e+01	3.6072e-02	-4.7428e-02	4.7479e+02	-6.2181e-02	-4.7428e-02
4.4188e+01	3.5932e-02	-4.4296e-02	4.6817e+02	-5.8681e-02	-4.4296e-02
4.4195e+01	3.5708e-02	-4.1341e-02	4.6919e+02	-5.6881e-02	-4.1341e-02
4.4202e+01	3.5383e-02	-3.8509e-02	4.7675e+02	-5.5081e-02	-3.8509e-02
4.4208e+01	3.4970e-02	-3.5604e-02	4.8794e+02	-5.1181e-02	-3.5604e-02
4.4215e+01	3.4139e-02	-3.3019e-02	5.0038e+02	-4.9281e-02	-3.3019e-02
4.4222e+01	3.3250e-02	-3.0411e-02	5.1044e+02	-4.7281e-02	-3.0411e-02
4.4228e+01	3.2633e-02	-2.7421e-02	5.1744e+02	-4.3281e-02	-2.7421e-02
4.4235e+01	3.1886e-02	-2.4423e-02	5.1716e+02	-4.1181e-02	-2.4423e-02
4.4242e+01	3.1060e-02	-2.1433e-02	5.1065e+02	-3.9081e-02	-2.1433e-02
4.4248e+01	3.0373e-02	-1.8293e-02	5.0034e+02	-3.4781e-02	-1.8293e-02
4.4255e+01	2.9806e-02	-1.4974e-02	4.8858e+02	-3.2581e-02	-1.4974e-02
4.4262e+01	2.9178e-02	-1.1627e-02	4.7997e+02	-3.0381e-02	-1.1627e-02
4.4268e+01	2.8390e-02	-8.3676e-03	4.7546e+02	-2.5881e-02	-8.3676e-03
4.4275e+01	2.7613e-02	-5.1031e-03	4.7618e+02	-2.3581e-02	-5.1031e-03
4.4282e+01	2.6794e-02	-1.8343e-03	4.8033e+02	-2.1181e-02	-1.8343e-03
4.4288e+01	2.5882e-02	1.4629e-03	4.8621e+02	-1.6481e-02	1.4629e-03
4.4295e+01	2.5063e-02	4.9524e-03	4.9272e+02	-1.4081e-02	4.9524e-03
4.4302e+01	2.4281e-02	8.5610e-03	4.9729e+02	-1.1581e-02	8.5610e-03
4.4308e+01	2.3435e-02	1.2140e-02	5.0038e+02	-6.6810e-03	1.2140e-02
4.4315e+01	2.2602e-02	1.5664e-02	4.9984e+02	-4.1810e-03	1.5664e-02
4.4322e+01	2.1751e-02	1.9205e-02	4.9438e+02	-1.5810e-03	1.9205e-02
4.4328e+01	2.0847e-02	2.2793e-02	4.8475e+02	3.4190e-03	2.2793e-02
4.4335e+01	1.9977e-02	2.6320e-02	4.6641e+02	6.0190e-03	2.6320e-02
4.4342e+01	1.9151e-02	2.9941e-02	4.3830e+02	8.6190e-03	2.9941e-02
4.4348e+01	1.8324e-02	3.3714e-02	4.0297e+02	1.3719e-02	3.3714e-02
4.4355e+01	1.7435e-02	3.7280e-02	3.6735e+02	1.6419e-02	3.7280e-02
4.4362e+01	1.6470e-02	4.0725e-02	3.4372e+02	1.9019e-02	4.0725e-02
4.4368e+01	1.5437e-02	4.4196e-02	3.3859e+02	2.4319e-02	4.4196e-02
4.4375e+01	1.4357e-02	4.7496e-02	3.5523e+02	2.6919e-02	4.7496e-02
4.4382e+01	1.3276e-02	5.0805e-02	3.8601e+02	2.9619e-02	5.0805e-02
4.4388e+01	1.2248e-02	5.4305e-02	4.1923e+02	3.4919e-02	5.4305e-02
4.4395e+01	1.1289e-02	5.7785e-02	4.3993e+02	3.7519e-02	5.7785e-02
4.4402e+01	1.0302e-02	6.1165e-02	4.3698e+02	4.0219e-02	6.1165e-02
4.4408e+01	9.2115e-03	6.4477e-02	4.1064e+02	4.5419e-02	6.4477e-02
4.4415e+01	8.1168e-03	6.7788e-02	3.6820e+02	4.8019e-02	6.7788e-02
4.4422e+01	7.1778e-03	7.1150e-02	3.2444e+02	5.0619e-02	7.1150e-02
4.4428e+01	6.4026e-03	7.4549e-02	2.9323e+02	5.5819e-02	7.4549e-02
4.4435e+01	5.5040e-03	7.7865e-02	2.8228e+02	5.8419e-02	7.7865e-02
4.4442e+01	4.5418e-03	8.1038e-02	2.9242e+02	6.0919e-02	8.1038e-02
4.4448e+01	3.6434e-03	8.4061e-02	3.1296e+02	6.6019e-02	8.4061e-02
4.4455e+01	2.7015e-03	8.6956e-02	3.2777e+02	6.8519e-02	8.6956e-02
4.4462e+01	1.7460e-03	8.9826e-02	3.2007e+02	7.1019e-02	8.9826e-02
4.4468e+01	8.9807e-04	9.2721e-02	2.7512e+02	7.5819e-02	9.2721e-02
4.4475e+01	2.5831e-04	9.5517e-02	1.8433e+02	7.8219e-02	9.5517e-02
4.4482e+01	-3.5087e-04	9.8077e-02	8.7731e+01	8.0519e-02	9.8077e-02
4.4488e+01	-1.0539e-03	1.0043e-01	1.0883e+01	8.4919e-02	1.0043e-01
4.4495e+01	-1.6384e-03	1.0286e-01	-3.9009e+01	8.7119e-02	1.0286e-01
4.4502e+01	-2.2433e-03	1.0516e-01	-5.9902e+01	8.9219e-02	1.0516e-01
4.4508e+01	-3.0014e-03	1.0713e-01	-7.3375e+01	9.3219e-02	1.0713e-01
4.4515e+01	-3.6696e-03	1.0911e-01	-4.7043e+01	9.5119e-02	1.0911e-01
4.4522e+01	-4.2321e-03	1.1103e-01	3.2860e+00	9.7019e-02	1.1103e-01
4.4528e+01	-4.7856e-03	1.1276e-01	8.6548e+01	1.0052e-01	1.1276e-01
4.4535e+01	-5.3737e-03	1.1445e-01	1.7130e+02	1.0232e-01	1.1445e-01
4.4542e+01	-6.0302e-03	1.1597e-01	2.1865e+02	1.0392e-01	1.1597e-01
4.4548e+01	-6.6850e-03	1.1728e-01	2.0363e+02	1.0702e-01	1.1728e-01
4.4555e+01	-7.1140e-03	1.1875e-01	1.3093e+02	1.0842e-01	1.1875e-01
4.4562e+01	-7.4678e-03	1.2017e-01	2.2447e+01	1.0982e-01	1.2017e-01
4.4568e+01	-7.9108e-03	1.2129e-01	-7.6802e+01	1.1232e-01	1.2129e-01
4.4575e+01	-8.2728e-03	1.2242e-01	-1.2658e+02	1.1342e-01	1.2242e-01
4.4582e+01	-8.6467e-03	1.2334e-01	-1.2100e+02	1.1462e-01	1.2334e-01
4.4588e+01	-9.0875e-03	1.2395e-01	-7.3119e+01	1.1672e-01	1.2395e-01
4.4595e+01	-9.3275e-03	1.2472e-01	-1.4273e+01	1.1762e-01	1.2472e-01
4.4602e+01	-9.5334e-03	1.2548e-01	3.5884e+01	1.1852e-01	1.2548e-01
4.4608e+01	-9.9628e-03	1.2587e-01	6.7132e+01	1.2012e-01	1.2587e-01
4.4615e+01	-1.0548e-02	1.2592e-01	8.1028e+01	1.2082e-01	1.2592e-01
4.4622e+01	-1.0966e-02	1.2603e-01	7.1605e+01	1.2142e-01	1.2603e-01
4.4628e+01	-1.1087e-02	1.2639e-01	3.4623e+01	1.2252e-01	1.2639e-01
4.4635e+01	-1.1317e-02	1.2645e-01	-2.7996e+01	1.2292e-01	1.2645e-01
4.4642e+01	-1.1687e-02	1.2620e-01	-1.0006e+02	1.2332e-01	1.2620e-01
4.4648e+01	-1.2015e-02	1.2592e-01	-1.5964e+02	1.2382e-01	1.2592e-01
4.4655e+01	-1.2179e-02	1.2572e-01	-1.9093e+02	1.2402e-01	1.2572e-01
4.4662e+01	-1.2279e-02	1.2548e-01	-1.8694e+02	1.2412e-01	1.2548e-01
4.4668e+01	-1.2427e-02	1.2509e-01	-1.5174e+02	1.2422e-01	1.2509e-01
4.4675e+01	-1.2565e-02	1.2459e-01	-1.0364e+02	1.2412e-01	1.2459e-01
4.4682e+01	-1.2796e-02	1.2384e-01	-6.1986e+01	1.2402e-01	1.2384e-01
4.4688e+01	-1.3146e-02	1.2281e-01	-4.1551e+01	1.2362e-01	1.2281e-01
4.4695e+01	-1.3356e-02	1.2178e-01	-4.8216e+01	1.2332e-01	1.2178e-01
4.4702e+01	-1.3517e-02	1.2076e-01	-7.4578e+01	1.2292e-01	1.2076e-01
4.4708e+01	-1.3755e-02	1.1963e-01	-1.1526e+02	1.2192e-01	1.1963e-01
4.4715e+01	-1.3898e-02	1.1843e-01	-1.6123e+02	1.2142e-01	1.1843e-01
4.4722e+01	-1.4081e-02	1.1706e-01	-2.0739e+02	1.2082e-01	1.1706e-01
4.4728e+01	-1.4387e-02	1.1551e-01	-2.4552e+02	1.1942e-01	1.1551e-01
4.4735e+01	-1.4524e-02	1.1410e-01	-2.6861e+02	1.1862e-01	1.1410e-01
4.4742e+01	-1.4666e-02	1.1256e-01	-2.7076e+02	1.1772e-01	1.1256e-01
4.4748e+01	-1.4977e-02	1.1070e-01	-2.5246e+02	1.1582e-01	1.1070e-01
4.4755e+01	-1.5139e-02	1.0893e-01	-2.2138e+02	1.1482e-01	1.0893e-01
4.4762e+01	-1.5232e-02	1.0718e-01	-1.8976e+02	1.1382e-01	1.0718e-01
4.4768e+01	-1.5460e-02	1.0518e-01	-1.7033e+02	1.1152e-01	1.0518e-01
4.4775e+01	-1.5796e-02	1.0303e-01	-1.7100e+02	1.1032e-01	1.0303e-01
4.4782e+01	-1.6074e-02	1.0086e-01	-1.9046e+02	1.0902e-01	1.0086e-01
4.4788e+01	-1.6213e-02	9.8778e-02	-2.2357e+02	1.0632e-01	9.8778e-02
4.4795e+01	-1.6391e-02	9.6734e-02	-2.6574e+02	1.0492e-01	9.6734e-02
4.4802e+01	-1.6593e-02	9.4637e-02	-3.1309e+02	1.0342e-01	9.4637e-02
4.4808e+01	-1.6757e-02	9.2443e-02	-3.6725e+02	1.0042e-01	9.2443e-02
4.4815e+01	-1.6953e-02	9.0219e-02	-4.2803e+02	9.8919e-02	9.0219e-02
4.4822e+01	-1.7168e-02	8.7919e-02	-4.8088e+02	9.7319e-02	8.7919e-02
4.4828e+01	-1.7330e-02	8.5562e-02	-5.1081e+02	9.4019e-02	8.5562e-02
4.4835e+01	-1.7381e-02	8.3363e-02	-5.0743e+02	9.2419e-02	8.3363e-02
4.4842e+01	-1.7448e-02	8.1155e-02	-4.8107e+02	9.0819e-02	8.1155e-02
4.4848e+01	-1.7643e-02	7.8739e-02	-4.3840e+02	8.7419e-02	7.8739e-02
4.4855e+01	-1.7879e-02	7.6269e-02	-3.9868e+02	8.5719e-02	7.6269e-02
4.4862e+01	-1.8103e-02	7.3810e-02	-3.6087e+02	8.3919e-02	7.3810e-02
4.4868e+01	-1.8281e-02	7.1373e-02	-3.3696e+02	8.0419e-02	7.1373e-02
4.4875e+01	-1.8379e-02	6.8985e-02	-3.2313e+02	7.8719e-02	6.8985e-02
4.4882e+01	-1.8452e-02	6.6625e-02	-3.1831e+02	7.6919e-02	6.6625e-02
4.4888e+01	-1.8588e-02	6.4241e-02	-3.2282e+02	7.3319e-02	6.4241e-02
4.4895e+01	-1.8824e-02	6.1786e-02	-3.3292e+02	7.1519e-02	6.1786e-02
4.4902e+01	-1.9072e-02	5.9390e-02	-3.4892e+02	6.9719e-02	5.9390e-02
4.4908e+01	-1.9272e-02	5.6949e-02	-3.6349e+02	6.6119e-02	5.6949e-02
4.4915e+01	-1.9532e-02	5.3861e-02	-3.7306e+02	6.4219e-02	5.3861e-02
4.4922e+01	-1.9912e-02	5.0614e-02	-3.7015e+02	6.2419e-02	5.0614e-02
4.4928e+01	-2.0312e-02	4.7870e-02	-3.5457e+02	5.8719e-02	4.7870e-02
4.4935e+01	-2.0442e-02	4.5466e-02	-3.3027e+02	5.6819e-02	4.5466e-02
4.4942e+01	-2.0516e-02	4.3034e-02	-2.9977e+02	5.5019e-02	4.3034e-02
4.4948e+01	-2.0756e-02	4.0437e-02	-2.6982e+02	5.1319e-02	4.0437e-02
4.4955e+01	-2.0923e-02	3.8016e-02	-2.4391e+02	4.9519e-02	3.8016e-02
4.4962e+01	-2.1120e-02	3.5558e-02	-2.2676e+02	4.7619e-02	3.5558e-02
4.4968e+01	-2.1466e-02	3.2833e-02	-2.2061e+02	4.3919e-02	3.2833e-02
4.4975e+01	-2.1746e-02	3.0158e-02	-2.2371e+02	4.2019e-02	3.0158e-02
4.4982e+01	-2.2018e-02	2.7574e-02	-2.3597e+02	4.0119e-02	2.7574e-02
4.4988e+01	-2.2352e-02	2.4978e-02	-2.5475e+02	3.6319e-02	2.4978e-02
4.4995e+01	-2.2541e-02	2.2394e-02	-2.7687e+02	3.4519e-02	2.2394e-02
4.5002e+01	-2.2558e-02	2.0297e-02	-3.0161e+02	3.2619e-02	2.0297e-02
4.5008e+01	-2.2498e-02	1.8723e-02	-3.2282e+02	2.8819e-02	1.8723e-02
4.5015e+01	-2.2478e-02	1.6564e-02	-3.3582e+02	2.6919e-02	1.6564e-02
4.5022e+01	-2.2547e-02	1.3952e-02	-3.3716e+02	2.5019e-02	1.3952e-02
4.5028e+01	-2.2656e-02	1.1432e-02	-3.2711e+02	2.1319e-02	1.1432e-02
4.5035e+01	-2.2658e-02	8.9824e-03	-3.0653e+02	1.9419e-02	8.9824e-03
4.5042e+01	-2.2610e-02	6.5956e-03	-2.7917e+02	1.7519e-02	6.5956e-03
4.5048e+01	-2.2638e-02	4.2112e-03	-2.5308e+02	1.3819e-02	4.2112e-03
4.5055e+01	-2.2767e-02	1.6238e-03	-2.3183e+02	1.1919e-02	1.6238e-03
4.5062e+01	-2.2898e-02	-1.0523e-03	-2.1801e+02	1.0019e-02	-1.0523e-03
4.5068e+01	-2.2950e-02	-3.6430e-03	-2.1707e+02	6.2190e-03	-3.6430e-03
4.5075e+01	-2.2976e-02	-6.1929e-03	-2.2734e+02	4.3190e-03	-6.1929e-03
4.5082e+01	-2.2856e-02	-8.7115e-03	-2.4842e+02	2.5190e-03	-8.7115e-03
4.5088e+01	-2.2558e-02	-1.1171e-02	-2.7595e+02	-1.2810e-03	-1.1171e-02
4.5095e+01	-2.2379e-02	-1.3558e-02	-3.0664e+02	-3.1810e-03	-1.3558e-02
4.5102e+01	-2.2281e-02	-1.6077e-02	-3.3555e+02	-5.0810e-03	-1.6077e-02
4.5108e+01	-2.2080e-02	-1.8766e-02	-3.5468e+02	-8.8810e-03	-1.8766e-02
4.5115e+01	-2.1697e-02	-2.1185e-02	-3.6036e+02	-1.0781e-02	-2.1185e-02
4.5122e+01	-2.1189e-02	-2.3414e-02	-3.4896e+02	-1.2681e-02	-2.3414e-02
4.5128e+01	-2.0666e-02	-2.5704e-02	-3.2101e+02	-1.6481e-02	-2.5704e-02
4.5135e+01	-2.0208e-02	-2.8075e-02	-2.7895e+02	-1.8281e-02	-2.8075e-02
4.5142e+01	-1.9863e-02	-3.0577e-02	-2.3203e+02	-2.0181e-02	-3.0577e-02
4.5148e+01	-1.9605e-02	-3.3190e-02	-1.9080e+02	-2.3881e-02	-3.3190e-02
4.5155e+01	-1.9304e-02	-3.5723e-02	-1.6193e+02	-2.5781e-02	-3.5723e-02
4.5162e+01	-1.8927e-02	-3.8171e-02	-1.5077e+02	-2.7681e-02	-3.8171e-02
4.5168e+01	-1.8460e-02	-4.0577e-02	-1.5516e+02	-3.1381e-02	-4.0577e-02
4.5175e+01	-1.7826e-02	-4.2855e-02	-1.7040e+02	-3.3281e-02	-4.2855e-02
4.5182e+01	-1.6947e-02	-4.4844e-02	-1.9130e+02	-3.5081e-02	-4.4844e-02
4.5188e+01	-1.6047e-02	-4.6813e-02	-2.0978e+02	-3.8781e-02	-4.6813e-02
4.5195e+01	-1.5791e-02	-4.9741e-02	-2.2170e+02	-4.0581e-02	-4.9741e-02
4.5202e+01	-1.5687e-02	-5.2953e-02	-2.2161e+02	-4.2481e-02	-5.2953e-02
4.5208e+01	-1.5070e-02	-5.5356e-02	-2.0597e+02	-4.5981e-02	-5.5356e-02
4.5215e+01	-1.4155e-02	-5.6934e-02	-1.7658e+02	-4.7781e-02	-5.6934e-02
4.5222e+01	-1.3426e-02	-5.8912e-02	-1.3979e+02	-4.9581e-02	-5.8912e-02
4.5228e+01	-1.3011e-02	-6.1867e-02	-1.0324e+02	-5.2981e-02	-6.1867e-02
4.5235e+01	-1.2300e-02	-6.4232e-02	-7.0602e+01	-5.4781e-02	-6.4232e-02
4.5242e+01	-1.1513e-02	-6.6340e-02	-4.8496e+01	-5.6481e-02	-6.6340e-02
4.5248e+01	-1.0833e-02	-6.8639e-02	-3.8244e+01	-5.9781e-02	-6.8639e-02
4.5255e+01	-9.6092e-03	-6.9946e-02	-3.5208e+01	-6.1481e-02	-6.9946e-02
4.5262e+01	-8.5406e-03	-7.1508e-02	-4.0084e+01	-6.3181e-02	-7.1508e-02
4.5268e+01	-8.1490e-03	-7.4281e-02	-4.6292e+01	-6.6381e-02	-7.4281e-02
4.5275e+01	-7.3343e-03	-7.6323e-02	-5.4427e+01	-6.7981e-02	-7.6323e-02
4.5282e+01	-6.4135e-03	-7.8114e-02	-5.6750e+01	-6.9481e-02	-7.8114e-02
4.5288e+01	-5.8387e-03	-8.0384e-02	-5.0331e+01	-7.2481e-02	-8.0384e-02
4.5295e+01	-4.8387e-03	-8.1818e-02	-3.6353e+01	-7.3981e-02	-8.1818e-02
4.5302e+01	-3.6747e-03	-8.3008e-02	-1.6999e+01	-7.5481e-02	-8.3008e-02
4.5308e+01	-2.6497e-03	-8.4542e-02	8.9576e+00	-7.8281e-02	-8.4542e-02
4.5315e+01	-1.1398e-03	-8.5159e-02	3.4946e+01	-7.9581e-02	-8.5159e-02
4.5322e+01	5.8312e-05	-8.6273e-02	6.0044e+01	-8.0981e-02	-8.6273e-02
4.5328e+01	4.1143e-04	-8.8888e-02	7.9637e+01	-8.3481e-02	-8.8888e-02
4.5335e+01	1.2491e-03	-9.0622e-02	9.6842e+01	-8.4781e-02	-9.0622e-02
4.5342e+01	2.4495e-03	-9.1565e-02	1.0882e+02	-8.5981e-02	-9.1565e-02
4.5348e+01	3.3933e-03	-9.2845e-02	1.1827e+02	-8.8281e-02	-9.2845e-02
4.5355e+01	4.1857e-03	-9.4609e-02	1.2370e+02	-8.9381e-02	-9.4609e-02
4.5362e+01	5.0863e-03	-9.5957e-02	1.2785e+02	-9.0481e-02	-9.5957e-02
4.5368e+01	6.1917e-03	-9.6421e-02	1.3026e+02	-9.2481e-02	-9.6421e-02
4.5375e+01	7.2388e-03	-9.7175e-02	1.3122e+02	-9.3481e-02	-9.7175e-02
4.5382e+01	8.1697e-03	-9.8306e-02	1.3336e+02	-9.4381e-02	-9.8306e-02
4.5388e+01	9.0900e-03	-9.9333e-02	1.3734e+02	-9.6181e-02	-9.9333e-02
4.5395e+01	1.0140e-02	-1.0000e-01	1.4555e+02	-9.7081e-02	-1.0000e-01
4.5402e+01	1.1175e-02	-1.0048e-01	1.5835e+02	-9.7881e-02	-1.0048e-01
4.5408e+01	1.2113e-02	-1.0100e-01	1.7476e+02	-9.9281e-02	-1.0100e-01
4.5415e+01	1.3227e-02	-1.0155e-01	1.9440e+02	-9.9981e-02	-1.0155e-01
4.5422e+01	1.4369e-02	-1.0201e-01	2.1517e+02	-1.0068e-01	-1.0201e-01
4.5428e+01	1.5312e-02	-1.0240e-01	2.3432e+02	-1.0188e-01	-1.0240e-01
4.5435e+01	1.6142e-02	-1.0298e-01	2.5005e+02	-1.0238e-01	-1.0298e-01
4.5442e+01	1.7058e-02	-1.0344e-01	2.5968e+02	-1.0288e-01	-1.0344e-01
4.5448e+01	1.8071e-02	-1.0360e-01	2.6365e+02	-1.0378e-01	-1.0360e-01
4.5455e+01	1.8818e-02	-1.0401e-01	2.6191e+02	-1.0418e-01	-1.0401e-01
4.5462e+01	1.9538e-02	-1.0438e-01	2.5953e+02	-1.0458e-01	-1.0438e-01
4.5468e+01	2.0498e-02	-1.0432e-01	2.5947e+02	-1.0518e-01	-1.0432e-01
4.5475e+01	2.1418e-02	-1.0429e-01	2.6256e+02	-1.0548e-01	-1.0429e-01
4.5482e+01	2.2290e-02	-1.0430e-01	2.7081e+02	-1.0568e-01	-1.0430e-01
4.5488e+01	2.3187e-02	-1.0418e-01	2.8397e+02	-1.0598e-01	-1.0418e-01
4.5495e+01	2.4019e-02	-1.0391e-01	3.0152e+02	-1.0608e-01	-1.0391e-01
4.5502e+01	2.4754e-02	-1.0365e-01	3.2192e+02	-1.0618e-01	-1.0365e-01
4.5508e+01	2.5408e-02	-1.0350e-01	3.4352e+02	-1.0618e-01	-1.0350e-01
4.5515e+01	2.6010e-02	-1.0326e-01	3.6501e+02	-1.0618e-01	-1.0326e-01
4.5522e+01	2.6618e-02	-1.0288e-01	3.7933e+02	-1.0608e-01	-1.0288e-01
4.5528e+01	2.7276e-02	-1.0242e-01	3.8717e+02	-1.0588e-01	-1.0242e-01
4.5535e+01	2.7980e-02	-1.0194e-01	3.9032e+02	-1.0568e-01	-1.0194e-01
4.5542e+01	2.8681e-02	-1.0135e-01	3.8614e+02	-1.0548e-01	-1.0135e-01
4.5548e+01	2.9305e-02	-1.0061e-01	3.7997e+02	-1.0498e-01	-1.0061e-01
4.5555e+01	2.9793e-02	-9.9932e-02	3.7539e+02	-1.0468e-01	-9.9932e-02
4.5562e+01	3.0237e-02	-9.9262e-02	3.7700e+02	-1.0428e-01	-9.9262e-02
4.5568e+01	3.0755e-02	-9.8491e-02	3.8636e+02	-1.0348e-01	-9.8491e-02
4.5575e+01	3.1340e-02	-9.7644e-02	4.0108e+02	-1.0308e-01	-9.7644e-02
4.5582e+01	3.1815e-02	-9.6757e-02	4.1676e+02	-1.0258e-01	-9.6757e-02
4.5588e+01	3.2114e-02	-9.5833e-02	4.2832e+02	-1.0148e-01	-9.5833e-02
4.5595e+01	3.2493e-02	-9.4818e-02	4.3466e+02	-1.0088e-01	-9.4818e-02
4.5602e+01	3.2834e-02	-9.3756e-02	4.3416e+02	-1.0028e-01	-9.3756e-02
4.5608e+01	3.3025e-02	-9.2661e-02	4.2739e+02	-9.8981e-02	-9.2661e-02
4.5615e+01	3.3346e-02	-9.1398e-02	4.1653e+02	-9.8281e-02	-9.1398e-02
4.5622e+01	3.3815e-02	-8.9940e-02	4.0677e+02	-9.7581e-02	-8.9940e-02
4.5628e+01	3.4241e-02	-8.8448e-02	4.0385e+02	-9.5981e-02	-8.8448e-02
4.5635e+01	3.4390e-02	-8.7236e-02	4.0979e+02	-9.5081e-02	-8.7236e-02
4.5642e+01	3.4466e-02	-8.5959e-02	4.2586e+02	-9.4281e-02	-8.5959e-02
4.5648e+01	3.4642e-02	-8.4335e-02	4.4899e+02	-9.2381e-02	-8.4335e-02
4.5655e+01	3.4636e-02	-8.2816e-02	4.7242e+02	-9.1381e-02	-8.2816e-02
4.5662e+01	3.4523e-02	-8.1376e-02	4.9021e+02	-9.0381e-02	-8.1376e-02
4.5668e+01	3.4512e-02	-7.9782e-02	4.9673e+02	-8.8281e-02	-7.9782e-02
4.5675e+01	3.4638e-02	-7.7999e-02	4.9102e+02	-8.7181e-02	-7.7999e-02
4.5682e+01	3.4741e-02	-7.6140e-02	4.7415e+02	-8.6081e-02	-7.6140e-02
4.5688e+01	3.4703e-02	-7.4295e-02	4.5421e+02	-8.3681e-02	-7.4295e-02
4.5695e+01	3.4667e-02	-7.2365e-02	4.3804e+02	-8.2481e-02	-7.2365e-02
4.5702e+01	3.4791e-02	-6.9964e-02	4.3039e+02	-8.1181e-02	-6.9964e-02
4.5708e+01	3.5001e-02	-6.7135e-02	4.3673e+02	-7.8581e-02	-6.7135e-02
4.5715e+01	3.4864e-02	-6.4860e-02	4.5596e+02	-7.7181e-02	-6.4860e-02
4.5722e+01	3.4560e-02	-6.2861e-02	4.8337e+02	-7.5781e-02	-6.2861e-02
4.5728e+01	3.4362e-02	-6.0577e-02	5.1047e+02	-7.2781e-02	-6.0577e-02
4.5735e+01	3.4109e-02	-5.8236e-02	5.2795e+02	-7.1281e-02	-5.8236e-02
4.5742e+01	3.3928e-02	-5.5784e-02	5.3215e+02	-6.9781e-02	-5.5784e-02
4.5748e+01	3.3881e-02	-5.3160e-02	5.2074e+02	-6.6481e-02	-5.3160e-02
4.5755e+01	3.3621e-02	-5.0625e-02	4.9988e+02	-6.4881e-02	-5.0625e-02
4.5762e+01	3.3249e-02	-4.8028e-02	4.7681e+02	-6.3181e-02	-4.8028e-02
4.5768e+01	3.2906e-02	-4.5273e-02	4.6028e+02	-5.9781e-02	-4.5273e-02
4.5775e+01	3.2350e-02	-4.2748e-02	4.5612e+02	-5.7981e-02	-4.2748e-02
4.5782e+01	3.1715e-02	-4.0300e-02	4.6344e+02	-5.6181e-02	-4.0300e-02
4.5788e+01	3.1197e-02	-3.7603e-02	4.8015e+02	-5.2481e-02	-3.7603e-02
4.5795e+01	3.0702e-02	-3.4642e-02	4.9926e+02	-5.0581e-02	-3.4642e-02
4.5802e+01	3.0171e-02	-3.1685e-02	5.1403e+02	-4.8581e-02	-3.1685e-02
4.5808e+01	2.9582e-02	-2.8871e-02	5.2062e+02	-4.4681e-02	-2.8871e-02
4.5815e+01	2.8907e-02	-2.5895e-02	5.1725e+02	-4.2581e-02	-2.5895e-02
4.5822e+01	2.8184e-02	-2.2870e-02	5.0717e+02	-4.0581e-02	-2.2870e-02
4.5828e+01	2.7473e-02	-1.9914e-02	4.9336e+02	-3.6281e-02	-1.9914e-02
4.5835e+01	2.6814e-02	-1.6726e-02	4.8181e+02	-3.4181e-02	-1.6726e-02
4.5842e+01	2.6199e-02	-1.3392e-02	4.7647e+02	-3.1981e-02	-1.3392e-02
4.5848e+01	2.5559e-02	-1.0137e-02	4.7732e+02	-2.7581e-02	-1.0137e-02
4.5855e+01	2.4760e-02	-6.9863e-03	4.8390e+02	-2.5281e-02	-6.9863e-03
4.5862e+01	2.3873e-02	-3.7900e-03	4.9108e+02	-2.2981e-02	-3.7900e-03
4.5868e+01	2.2985e-02	-5.0418e-04	4.9593e+02	-1.8281e-02	-5.0418e-04
4.5875e+01	2.2044e-02	2.6235e-03	4.9650e+02	-1.5881e-02	2.6235e-03
4.5882e+01	2.1197e-02	5.9591e-03	4.9354e+02	-1.3481e-02	5.9591e-03
4.5888e+01	2.0533e-02	9.7312e-03	4.8979e+02	-8.6810e-03	9.7312e-03
4.5895e+01	1.9821e-02	1.3336e-02	4.8617e+02	-6.1810e-03	1.3336e-02
4.5902e+01	1.8998e-02	1.6863e-02	4.8487e+02	-3.6810e-03	1.6863e-02
